date,ACAD,ACHC,ACOR,ADUS,AERI,AGIO,AIMT,AKCA,AKRX,ALDR,ALEC,ALLK,ALLO,AMAG,AMED,AMEH,AMPH,ANAB,ANGO,ANIP
2019-04-18,23.58,29.51,11.14,63.13,39.17,55.97,20.21,27.0,2.77,12.68,22.47,37.65,25.95,11.83,117.22,19.1,20.16,74.0,20.23,68.88
2019-04-22,23.74,29.64,10.92,62.24,38.3,56.62,20.33,26.97,2.99,12.76,21.4,37.61,25.79,11.91,114.0,18.94,20.45,72.07,20.06,68.81
2019-04-23,24.37,31.22,11.33,65.02,39.51,58.68,20.95,28.16,2.98,13.75,21.22,39.2,26.93,12.13,123.86,19.4,20.8,72.85,20.5,69.64
2019-04-24,24.04,31.86,11.17,66.75,38.83,56.83,20.81,27.85,2.91,13.68,21.59,38.12,27.56,11.81,123.58,19.52,20.81,73.26,20.64,70.0
2019-04-25,24.45,32.09,11.18,67.44,38.81,57.16,21.1,27.38,2.99,14.0,21.48,38.84,27.94,11.82,125.92,19.7,21.33,74.34,20.36,69.66
2019-04-26,25.17,32.29,11.02,69.24,39.8,56.8,20.93,27.43,3.02,13.96,21.36,40.62,29.85,11.79,127.89,19.59,21.59,76.89,20.8,70.77
2019-04-29,25.12,32.37,11.16,68.89,39.41,57.1,20.64,26.02,2.97,13.68,20.7,41.98,29.8,11.55,127.88,19.7,21.77,77.39,20.6,70.9
2019-04-30,24.05,32.02,10.45,67.9,38.15,55.92,20.14,25.09,2.7,13.59,19.86,39.21,29.95,11.16,127.82,19.35,21.59,72.72,20.54,70.98
2019-05-01,23.66,32.37,10.05,67.69,37.97,53.19,19.83,25.06,2.76,12.44,19.72,37.7,29.47,10.83,119.88,18.96,21.65,69.56,20.3,70.24
2019-05-02,25.5,32.26,10.58,67.62,38.55,51.5,19.79,25.41,2.71,12.24,20.5,37.05,29.72,11.23,120.62,19.52,21.92,71.68,20.42,70.61
2019-05-03,26.52,33.42,11.74,66.76,39.78,54.91,19.72,26.01,2.85,12.28,19.89,37.91,30.23,11.57,117.68,19.93,22.35,73.38,20.72,71.43
2019-05-06,26.79,33.82,12.1,67.26,40.42,53.88,19.92,26.14,3.03,12.67,20.26,39.95,31.09,11.89,119.1,19.9,22.96,75.06,20.9,72.69
2019-05-07,25.81,32.6,11.63,69.15,38.25,50.47,19.64,24.82,3.55,12.01,18.74,39.09,29.79,10.43,117.64,19.77,22.29,72.29,20.3,70.76
2019-05-08,26.15,32.56,11.75,67.81,41.12,51.65,19.97,25.07,4.6,11.98,20.35,40.45,30.44,11.01,116.22,20.04,22.51,69.95,20.11,71.0
2019-05-09,25.98,32.36,11.62,68.26,43.49,51.11,20.5,23.0,4.47,11.69,19.91,42.2,30.02,11.19,116.59,20.25,22.63,71.59,19.82,73.17
2019-05-10,25.84,32.52,11.51,68.76,43.02,49.68,20.51,22.63,4.49,11.35,20.05,42.2,30.31,11.53,115.8,19.98,22.41,74.51,19.99,73.19
2019-05-13,24.63,32.17,10.85,70.35,39.18,46.69,20.11,21.67,4.09,10.65,19.82,40.7,29.82,11.14,112.52,20.0,20.88,71.96,19.32,70.55
2019-05-14,25.6,32.8,11.13,70.41,40.71,47.83,20.57,21.49,4.33,10.92,21.04,41.6,31.04,11.48,110.75,19.36,21.01,71.71,19.52,69.77
2019-05-15,25.94,33.11,11.28,68.07,40.16,47.35,20.88,21.73,4.34,10.95,21.83,41.65,28.56,11.39,110.88,19.37,21.21,72.52,19.54,69.14
2019-05-16,25.66,32.76,11.53,70.12,40.54,49.74,20.65,21.73,4.27,10.98,20.97,42.76,29.76,10.78,112.23,19.29,22.28,72.55,19.58,70.38
2019-05-17,25.03,32.92,11.02,69.93,39.06,50.1,20.11,20.68,4.19,10.83,20.31,43.22,29.19,10.34,108.34,19.08,21.92,70.92,19.57,69.92
2019-05-20,24.23,32.78,10.76,71.06,39.15,48.61,19.65,19.92,4.18,10.46,19.61,43.19,28.27,10.07,109.22,18.74,21.32,68.55,19.32,69.26
2019-05-21,25.54,33.43,10.93,71.85,40.86,51.36,20.48,22.17,4.39,11.35,19.74,44.73,29.12,10.22,111.6,19.25,21.47,70.66,19.08,69.22
2019-05-22,25.14,33.51,10.97,71.13,40.11,51.35,20.35,21.0,4.28,11.12,19.53,43.99,29.03,10.26,110.82,19.59,21.17,71.35,19.26,69.57
2019-05-23,25.34,32.24,10.28,68.49,39.44,49.09,19.9,21.37,4.27,11.01,18.98,43.67,27.63,10.04,108.08,19.5,20.9,73.33,19.15,68.43
2019-05-24,25.96,32.71,10.16,69.55,39.87,48.33,20.26,21.2,4.04,11.06,19.5,44.35,28.3,10.24,110.07,18.96,21.21,74.7,19.27,68.47
2019-05-28,26.14,32.61,9.8,69.43,39.03,47.4,20.35,21.6,3.85,10.89,18.84,44.53,28.57,9.82,110.8,19.25,20.5,74.98,19.33,68.35
2019-05-29,24.59,32.05,9.61,68.98,38.95,47.91,20.23,21.44,4.09,10.71,17.87,43.11,28.42,9.33,108.77,19.37,20.18,77.74,19.16,67.98
2019-05-30,24.9,32.82,9.38,69.27,38.01,47.38,19.89,21.72,3.89,10.97,17.35,39.74,26.94,9.69,112.34,18.5,19.87,74.81,19.35,67.77
2019-05-31,23.99,32.22,9.29,68.38,36.42,46.17,19.57,21.04,4.12,10.82,16.91,39.2,26.23,9.53,112.31,17.84,19.25,72.81,18.79,69.66
